article_id,start_char,end_char,source_file
762206044,7183,7194,article762206044.task1-SI.labels
762206044,9251,9263,article762206044.task1-SI.labels
762206044,7945,8168,article762206044.task1-SI.labels
762206044,35,48,article762206044.task1-SI.labels
762206044,62,105,article762206044.task1-SI.labels
762206044,246,287,article762206044.task1-SI.labels
762206044,291,304,article762206044.task1-SI.labels
762206044,1864,1879,article762206044.task1-SI.labels
762206044,1947,1972,article762206044.task1-SI.labels
762206044,2107,2120,article762206044.task1-SI.labels
762206044,3175,3197,article762206044.task1-SI.labels
762206044,4046,4083,article762206044.task1-SI.labels
762206044,4330,4352,article762206044.task1-SI.labels
762206044,5051,5127,article762206044.task1-SI.labels
762206044,6682,6692,article762206044.task1-SI.labels
762206044,7412,7426,article762206044.task1-SI.labels
762206044,9136,9185,article762206044.task1-SI.labels
762206044,10685,10700,article762206044.task1-SI.labels
771879020,1714,1740,article771879020.task1-SI.labels
771879020,6650,6680,article771879020.task1-SI.labels
771879020,6710,6733,article771879020.task1-SI.labels
771879020,7546,7582,article771879020.task1-SI.labels
771879020,5318,5336,article771879020.task1-SI.labels
771879020,249,266,article771879020.task1-SI.labels
771879020,1647,1711,article771879020.task1-SI.labels
771879020,1987,1999,article771879020.task1-SI.labels
771879020,2377,2445,article771879020.task1-SI.labels
771879020,3195,3224,article771879020.task1-SI.labels
771879020,3857,3958,article771879020.task1-SI.labels
771879020,6516,6608,article771879020.task1-SI.labels
771879020,6800,6820,article771879020.task1-SI.labels
771879020,7354,7361,article771879020.task1-SI.labels
771879020,7367,7413,article771879020.task1-SI.labels
771879020,7416,7497,article771879020.task1-SI.labels
771879020,8091,8213,article771879020.task1-SI.labels
771879020,8216,8269,article771879020.task1-SI.labels
771879020,108,198,article771879020.task1-SI.labels
771879020,4547,4614,article771879020.task1-SI.labels
727405181,193,210,article727405181.task1-SI.labels
761874505,2312,2388,article761874505.task1-SI.labels
761874505,1831,1872,article761874505.task1-SI.labels
761874505,1905,1976,article761874505.task1-SI.labels
761874505,2725,2782,article761874505.task1-SI.labels
761874505,2858,2862,article761874505.task1-SI.labels
761874505,2921,2937,article761874505.task1-SI.labels
771655795,0,35,article771655795.task1-SI.labels
771655795,71,115,article771655795.task1-SI.labels
771655795,123,258,article771655795.task1-SI.labels
771655795,260,382,article771655795.task1-SI.labels
771655795,453,498,article771655795.task1-SI.labels
771655795,1045,1073,article771655795.task1-SI.labels
771655795,1090,1206,article771655795.task1-SI.labels
771655795,1564,1678,article771655795.task1-SI.labels
771655795,2164,2190,article771655795.task1-SI.labels
771655795,1780,1944,article771655795.task1-SI.labels
771655795,3044,3073,article771655795.task1-SI.labels
771655795,3706,3807,article771655795.task1-SI.labels
771655795,1689,1718,article771655795.task1-SI.labels
729561658,754,778,article729561658.task1-SI.labels
729561658,809,833,article729561658.task1-SI.labels
729561658,1007,1052,article729561658.task1-SI.labels
729561658,1494,1738,article729561658.task1-SI.labels
729561658,39,89,article729561658.task1-SI.labels
729561658,251,312,article729561658.task1-SI.labels
769962328,2213,2316,article769962328.task1-SI.labels
769962328,3274,3311,article769962328.task1-SI.labels
769962328,4074,4086,article769962328.task1-SI.labels
769962328,1756,1825,article769962328.task1-SI.labels
769962328,3749,3790,article769962328.task1-SI.labels
769962328,4088,4269,article769962328.task1-SI.labels
769962328,334,599,article769962328.task1-SI.labels
769962328,1336,1357,article769962328.task1-SI.labels
769962328,1978,2012,article769962328.task1-SI.labels
769962328,2086,2195,article769962328.task1-SI.labels
769962328,2338,2369,article769962328.task1-SI.labels
769962328,2666,2695,article769962328.task1-SI.labels
769962328,3160,3223,article769962328.task1-SI.labels
769962328,3110,3157,article769962328.task1-SI.labels
769962328,3566,3594,article769962328.task1-SI.labels
769962328,3663,3706,article769962328.task1-SI.labels
769962328,3877,3901,article769962328.task1-SI.labels
769962328,3985,4063,article769962328.task1-SI.labels
769962328,3323,3431,article769962328.task1-SI.labels
769962328,4290,4332,article769962328.task1-SI.labels
769962328,4559,4593,article769962328.task1-SI.labels
769962328,4650,4767,article769962328.task1-SI.labels
769962328,4805,4932,article769962328.task1-SI.labels
769962328,5059,5103,article769962328.task1-SI.labels
769962328,5150,5259,article769962328.task1-SI.labels
769962328,5348,5370,article769962328.task1-SI.labels
769962328,5401,5427,article769962328.task1-SI.labels
769962328,5463,5493,article769962328.task1-SI.labels
769962328,6050,6080,article769962328.task1-SI.labels
769962328,6086,6118,article769962328.task1-SI.labels
769962328,5946,5975,article769962328.task1-SI.labels
769962328,6310,6391,article769962328.task1-SI.labels
769962328,6411,6428,article769962328.task1-SI.labels
769962328,3596,3661,article769962328.task1-SI.labels
769962328,5608,5821,article769962328.task1-SI.labels
727736557,2840,2884,article727736557.task1-SI.labels
727736557,4511,4544,article727736557.task1-SI.labels
727736557,85,94,article727736557.task1-SI.labels
727736557,650,669,article727736557.task1-SI.labels
727736557,983,1001,article727736557.task1-SI.labels
727736557,1203,1347,article727736557.task1-SI.labels
727736557,2226,2239,article727736557.task1-SI.labels
727736557,2351,2382,article727736557.task1-SI.labels
727736557,2429,2447,article727736557.task1-SI.labels
727736557,4018,4068,article727736557.task1-SI.labels
727736557,4574,4602,article727736557.task1-SI.labels
727736557,186,212,article727736557.task1-SI.labels
727736557,305,328,article727736557.task1-SI.labels
727736557,1761,1770,article727736557.task1-SI.labels
727736557,1819,1858,article727736557.task1-SI.labels
727736557,4715,4742,article727736557.task1-SI.labels
727736557,5074,5132,article727736557.task1-SI.labels
755459860,345,352,article755459860.task1-SI.labels
755459860,365,372,article755459860.task1-SI.labels
755459860,652,661,article755459860.task1-SI.labels
755459860,4451,4468,article755459860.task1-SI.labels
755459860,7056,7068,article755459860.task1-SI.labels
755459860,7222,7241,article755459860.task1-SI.labels
755459860,7384,7390,article755459860.task1-SI.labels
755459860,112,119,article755459860.task1-SI.labels
755459860,81,110,article755459860.task1-SI.labels
755459860,772,786,article755459860.task1-SI.labels
755459860,6123,6139,article755459860.task1-SI.labels
755459860,8032,8157,article755459860.task1-SI.labels
786250729,1895,1905,article786250729.task1-SI.labels
786250729,2886,2916,article786250729.task1-SI.labels
786250729,631,649,article786250729.task1-SI.labels
786250729,44,60,article786250729.task1-SI.labels
786250729,1014,1050,article786250729.task1-SI.labels
786250729,1129,1152,article786250729.task1-SI.labels
786250729,1267,1308,article786250729.task1-SI.labels
786250729,1468,1656,article786250729.task1-SI.labels
786250729,1764,1770,article786250729.task1-SI.labels
786250729,2934,2946,article786250729.task1-SI.labels
786250729,3166,3187,article786250729.task1-SI.labels
786250729,3208,3257,article786250729.task1-SI.labels
786250729,121,237,article786250729.task1-SI.labels
730559808,5353,5419,article730559808.task1-SI.labels
730559808,955,993,article730559808.task1-SI.labels
730559808,998,1088,article730559808.task1-SI.labels
730559808,1251,1341,article730559808.task1-SI.labels
730559808,2483,2640,article730559808.task1-SI.labels
730559808,3006,3186,article730559808.task1-SI.labels
730559808,3215,3490,article730559808.task1-SI.labels
730559808,3492,3611,article730559808.task1-SI.labels
730559808,3953,4017,article730559808.task1-SI.labels
730559808,4279,4537,article730559808.task1-SI.labels
730559808,4404,4442,article730559808.task1-SI.labels
730559808,5659,5889,article730559808.task1-SI.labels
730559808,5891,5970,article730559808.task1-SI.labels
758512204,1490,1505,article758512204.task1-SI.labels
758512204,430,468,article758512204.task1-SI.labels
758512204,513,567,article758512204.task1-SI.labels
758512204,1971,1982,article758512204.task1-SI.labels
758512204,2441,2458,article758512204.task1-SI.labels
758512204,5043,5076,article758512204.task1-SI.labels
758512204,5223,5239,article758512204.task1-SI.labels
758512204,5078,5131,article758512204.task1-SI.labels
758512204,264,276,article758512204.task1-SI.labels
758512204,280,343,article758512204.task1-SI.labels
758512204,631,649,article758512204.task1-SI.labels
758512204,655,675,article758512204.task1-SI.labels
758512204,1450,1470,article758512204.task1-SI.labels
758512204,1947,1964,article758512204.task1-SI.labels
758512204,2003,2036,article758512204.task1-SI.labels
758512204,2461,2486,article758512204.task1-SI.labels
758512204,5157,5178,article758512204.task1-SI.labels
754179642,214,263,article754179642.task1-SI.labels
754179642,1928,1966,article754179642.task1-SI.labels
762340819,8,15,article762340819.task1-SI.labels
762340819,17,27,article762340819.task1-SI.labels
762340819,1604,1613,article762340819.task1-SI.labels
762340819,1861,1893,article762340819.task1-SI.labels
762340819,2258,2287,article762340819.task1-SI.labels
762340819,1184,1191,article762340819.task1-SI.labels
762340819,1454,1461,article762340819.task1-SI.labels
762340819,2515,2522,article762340819.task1-SI.labels
762340819,3164,3171,article762340819.task1-SI.labels
762340819,3532,3539,article762340819.task1-SI.labels
762340819,3625,3632,article762340819.task1-SI.labels
762340819,3657,3664,article762340819.task1-SI.labels
762340819,1536,1567,article762340819.task1-SI.labels
762340819,2377,2389,article762340819.task1-SI.labels
762340819,3284,3302,article762340819.task1-SI.labels
762340819,3875,3901,article762340819.task1-SI.labels
762340819,3934,3944,article762340819.task1-SI.labels
762340819,336,346,article762340819.task1-SI.labels
762340819,1763,1782,article762340819.task1-SI.labels
762340819,3568,3579,article762340819.task1-SI.labels
762340819,3581,3588,article762340819.task1-SI.labels
762340819,3590,3599,article762340819.task1-SI.labels
762340819,3902,3914,article762340819.task1-SI.labels
762340819,4639,4650,article762340819.task1-SI.labels
769752554,45,49,article769752554.task1-SI.labels
769752554,153,157,article769752554.task1-SI.labels
769752554,159,183,article769752554.task1-SI.labels
769752554,304,313,article769752554.task1-SI.labels
769752554,392,417,article769752554.task1-SI.labels
769752554,626,637,article769752554.task1-SI.labels
769752554,797,817,article769752554.task1-SI.labels
769752554,906,915,article769752554.task1-SI.labels
769752554,1047,1061,article769752554.task1-SI.labels
769752554,1347,1357,article769752554.task1-SI.labels
769752554,1373,1388,article769752554.task1-SI.labels
769752554,1400,1404,article769752554.task1-SI.labels
769752554,1448,1488,article769752554.task1-SI.labels
769752554,1656,1666,article769752554.task1-SI.labels
769752554,1734,1738,article769752554.task1-SI.labels
769752554,1779,1801,article769752554.task1-SI.labels
769752554,1919,1941,article769752554.task1-SI.labels
769752554,2311,2327,article769752554.task1-SI.labels
773520636,2131,2153,article773520636.task1-SI.labels
773520636,2194,2234,article773520636.task1-SI.labels
773520636,3850,3981,article773520636.task1-SI.labels
773520636,6376,6475,article773520636.task1-SI.labels
773520636,6523,6654,article773520636.task1-SI.labels
773520636,152,169,article773520636.task1-SI.labels
773520636,302,342,article773520636.task1-SI.labels
773520636,46,63,article773520636.task1-SI.labels
773520636,617,726,article773520636.task1-SI.labels
773520636,847,1053,article773520636.task1-SI.labels
773520636,1777,1799,article773520636.task1-SI.labels
773520636,1954,1965,article773520636.task1-SI.labels
773520636,2032,2073,article773520636.task1-SI.labels
773520636,2382,2453,article773520636.task1-SI.labels
773520636,2833,2855,article773520636.task1-SI.labels
773520636,3016,3032,article773520636.task1-SI.labels
773520636,3176,3248,article773520636.task1-SI.labels
773520636,3446,3498,article773520636.task1-SI.labels
773520636,4291,4364,article773520636.task1-SI.labels
773520636,5036,5050,article773520636.task1-SI.labels
773520636,5166,5179,article773520636.task1-SI.labels
773520636,5528,5556,article773520636.task1-SI.labels
773520636,5764,5777,article773520636.task1-SI.labels
773520636,6047,6125,article773520636.task1-SI.labels
773520636,6248,6273,article773520636.task1-SI.labels
773520636,6311,6322,article773520636.task1-SI.labels
773520636,6507,6521,article773520636.task1-SI.labels
773520636,6692,6706,article773520636.task1-SI.labels
773520636,6708,6778,article773520636.task1-SI.labels
773520636,6843,6890,article773520636.task1-SI.labels
773520636,6904,6913,article773520636.task1-SI.labels
773520636,7104,7123,article773520636.task1-SI.labels
773520636,7293,7303,article773520636.task1-SI.labels
773520636,7361,7378,article773520636.task1-SI.labels
773520636,7438,7471,article773520636.task1-SI.labels
773520636,7570,7610,article773520636.task1-SI.labels
773520636,7762,7776,article773520636.task1-SI.labels
773520636,7922,7945,article773520636.task1-SI.labels
773520636,8004,8028,article773520636.task1-SI.labels
773520636,8340,8378,article773520636.task1-SI.labels
773520636,8381,8516,article773520636.task1-SI.labels
773520636,8563,8583,article773520636.task1-SI.labels
773520636,8796,8823,article773520636.task1-SI.labels
773520636,9049,9076,article773520636.task1-SI.labels
773520636,8991,9012,article773520636.task1-SI.labels
773520636,9526,9548,article773520636.task1-SI.labels
773520636,9499,9509,article773520636.task1-SI.labels
773520636,9707,9715,article773520636.task1-SI.labels
773520636,9774,9803,article773520636.task1-SI.labels
773520636,10767,10778,article773520636.task1-SI.labels
773520636,11198,11208,article773520636.task1-SI.labels
773520636,11459,11475,article773520636.task1-SI.labels
773520636,11044,11152,article773520636.task1-SI.labels
773520636,12645,12685,article773520636.task1-SI.labels
773520636,12833,12849,article773520636.task1-SI.labels
773520636,13214,13228,article773520636.task1-SI.labels
773520636,13230,13251,article773520636.task1-SI.labels
773520636,13263,13281,article773520636.task1-SI.labels
773520636,14096,14112,article773520636.task1-SI.labels
773520636,14660,14686,article773520636.task1-SI.labels
773520636,15678,15685,article773520636.task1-SI.labels
773520636,17418,17457,article773520636.task1-SI.labels
773520636,17503,17533,article773520636.task1-SI.labels
773520636,17544,17580,article773520636.task1-SI.labels
773520636,17874,18158,article773520636.task1-SI.labels
773520636,1575,1723,article773520636.task1-SI.labels
773520636,6780,6794,article773520636.task1-SI.labels
773520636,17865,17872,article773520636.task1-SI.labels
999000125,889,994,article999000125.task1-SI.labels
999000125,1444,1478,article999000125.task1-SI.labels
999000125,2183,2466,article999000125.task1-SI.labels
785801366,1622,1644,article785801366.task1-SI.labels
785801366,2830,2853,article785801366.task1-SI.labels
785801366,3939,4427,article785801366.task1-SI.labels
785801366,4563,4568,article785801366.task1-SI.labels
785801366,7108,7131,article785801366.task1-SI.labels
785801366,8174,8192,article785801366.task1-SI.labels
785801366,8212,8241,article785801366.task1-SI.labels
785801366,8977,9022,article785801366.task1-SI.labels
785801366,4570,4710,article785801366.task1-SI.labels
785801366,178,205,article785801366.task1-SI.labels
785801366,234,245,article785801366.task1-SI.labels
785801366,502,525,article785801366.task1-SI.labels
785801366,543,559,article785801366.task1-SI.labels
785801366,756,791,article785801366.task1-SI.labels
785801366,830,869,article785801366.task1-SI.labels
785801366,1532,1545,article785801366.task1-SI.labels
785801366,1683,1868,article785801366.task1-SI.labels
785801366,1919,2050,article785801366.task1-SI.labels
785801366,2078,2107,article785801366.task1-SI.labels
785801366,2158,2185,article785801366.task1-SI.labels
785801366,2267,2291,article785801366.task1-SI.labels
785801366,2441,2468,article785801366.task1-SI.labels
785801366,2470,2703,article785801366.task1-SI.labels
785801366,2595,2605,article785801366.task1-SI.labels
785801366,2609,2661,article785801366.task1-SI.labels
785801366,2757,2775,article785801366.task1-SI.labels
785801366,2855,2941,article785801366.task1-SI.labels
785801366,2978,3024,article785801366.task1-SI.labels
785801366,3332,3371,article785801366.task1-SI.labels
785801366,3435,3609,article785801366.task1-SI.labels
785801366,3636,3662,article785801366.task1-SI.labels
785801366,3738,3760,article785801366.task1-SI.labels
785801366,3716,3725,article785801366.task1-SI.labels
785801366,3828,3837,article785801366.task1-SI.labels
785801366,4966,4999,article785801366.task1-SI.labels
785801366,5275,5286,article785801366.task1-SI.labels
785801366,5645,5658,article785801366.task1-SI.labels
785801366,5765,5772,article785801366.task1-SI.labels
785801366,5990,6001,article785801366.task1-SI.labels
785801366,6434,6461,article785801366.task1-SI.labels
785801366,6549,6588,article785801366.task1-SI.labels
785801366,6717,6726,article785801366.task1-SI.labels
785801366,6629,6655,article785801366.task1-SI.labels
785801366,7162,7179,article785801366.task1-SI.labels
785801366,7501,7576,article785801366.task1-SI.labels
785801366,7600,7632,article785801366.task1-SI.labels
785801366,7722,7773,article785801366.task1-SI.labels
785801366,7812,7832,article785801366.task1-SI.labels
785801366,7892,7927,article785801366.task1-SI.labels
785801366,8385,8432,article785801366.task1-SI.labels
785801366,8736,8753,article785801366.task1-SI.labels
785801366,8780,8788,article785801366.task1-SI.labels
785801366,8823,8862,article785801366.task1-SI.labels
785801366,8892,8912,article785801366.task1-SI.labels
785801366,8926,8950,article785801366.task1-SI.labels
785801366,9054,9078,article785801366.task1-SI.labels
785801366,9082,9102,article785801366.task1-SI.labels
785801366,9122,9129,article785801366.task1-SI.labels
785801366,2198,2226,article785801366.task1-SI.labels
785801366,2230,2258,article785801366.task1-SI.labels
785801366,2948,2976,article785801366.task1-SI.labels
785801366,3686,3714,article785801366.task1-SI.labels
111111114,1705,1824,article111111114.task1-SI.labels
757843275,3263,3286,article757843275.task1-SI.labels
757843275,640,653,article757843275.task1-SI.labels
757843275,1240,1250,article757843275.task1-SI.labels
757843275,147,208,article757843275.task1-SI.labels
757843275,1049,1081,article757843275.task1-SI.labels
757843275,2032,2087,article757843275.task1-SI.labels
757843275,2666,2675,article757843275.task1-SI.labels
757843275,2708,2767,article757843275.task1-SI.labels
729651527,1658,1763,article729651527.task1-SI.labels
729651527,2760,2775,article729651527.task1-SI.labels
729651527,3131,3159,article729651527.task1-SI.labels
729651527,3704,3867,article729651527.task1-SI.labels
729651527,3870,3977,article729651527.task1-SI.labels
731513824,1616,1905,article731513824.task1-SI.labels
731513824,2022,2251,article731513824.task1-SI.labels
731513824,2537,2564,article731513824.task1-SI.labels
761610997,513,521,article761610997.task1-SI.labels
761610997,1157,1161,article761610997.task1-SI.labels
761610997,1977,1992,article761610997.task1-SI.labels
761610997,1886,1891,article761610997.task1-SI.labels
761610997,190,244,article761610997.task1-SI.labels
761610997,1222,1325,article761610997.task1-SI.labels
761610997,1843,1856,article761610997.task1-SI.labels
761610997,2045,2049,article761610997.task1-SI.labels
761610997,2202,2209,article761610997.task1-SI.labels
761610997,2381,2413,article761610997.task1-SI.labels
761610997,2604,2827,article761610997.task1-SI.labels
761610997,3663,3719,article761610997.task1-SI.labels
761610997,4112,4184,article761610997.task1-SI.labels
761610997,5045,5071,article761610997.task1-SI.labels
761610997,617,634,article761610997.task1-SI.labels
761610997,640,664,article761610997.task1-SI.labels
761610997,4604,4614,article761610997.task1-SI.labels
999000565,297,307,article999000565.task1-SI.labels
999000565,636,719,article999000565.task1-SI.labels
999000565,483,566,article999000565.task1-SI.labels
698780559,733,764,article698780559.task1-SI.labels
698780559,458,625,article698780559.task1-SI.labels
698780559,337,372,article698780559.task1-SI.labels
698780559,60,95,article698780559.task1-SI.labels
698780559,1908,1931,article698780559.task1-SI.labels
698780559,2364,2399,article698780559.task1-SI.labels
723501118,157,257,article723501118.task1-SI.labels
723501118,727,741,article723501118.task1-SI.labels
723501118,1559,1592,article723501118.task1-SI.labels
723501118,695,720,article723501118.task1-SI.labels
723501118,1440,1451,article723501118.task1-SI.labels
723501118,1944,2030,article723501118.task1-SI.labels
789370998,4,21,article789370998.task1-SI.labels
789370998,108,136,article789370998.task1-SI.labels
789370998,573,684,article789370998.task1-SI.labels
789370998,863,880,article789370998.task1-SI.labels
789370998,1206,1255,article789370998.task1-SI.labels
789370998,1714,1719,article789370998.task1-SI.labels
789370998,2978,3007,article789370998.task1-SI.labels
789370998,3878,3907,article789370998.task1-SI.labels
789370998,4007,4020,article789370998.task1-SI.labels
730573740,834,846,article730573740.task1-SI.labels
730573740,45,67,article730573740.task1-SI.labels
730573740,983,1127,article730573740.task1-SI.labels
730573740,1338,1505,article730573740.task1-SI.labels
730573740,2177,2229,article730573740.task1-SI.labels
730573740,2240,2345,article730573740.task1-SI.labels
730573740,2479,2572,article730573740.task1-SI.labels
730573740,2682,2753,article730573740.task1-SI.labels
730573740,4118,4224,article730573740.task1-SI.labels
730573740,1302,1322,article730573740.task1-SI.labels
786344683,1431,1449,article786344683.task1-SI.labels
786344683,1599,1613,article786344683.task1-SI.labels
786344683,1630,1646,article786344683.task1-SI.labels
786344683,6165,6272,article786344683.task1-SI.labels
786344683,73,127,article786344683.task1-SI.labels
786344683,262,280,article786344683.task1-SI.labels
786344683,726,768,article786344683.task1-SI.labels
786344683,843,870,article786344683.task1-SI.labels
786344683,985,994,article786344683.task1-SI.labels
786344683,1572,1593,article786344683.task1-SI.labels
786344683,1681,1743,article786344683.task1-SI.labels
786344683,2208,2218,article786344683.task1-SI.labels
786344683,2291,2308,article786344683.task1-SI.labels
786344683,3347,3360,article786344683.task1-SI.labels
786344683,5025,5073,article786344683.task1-SI.labels
786344683,6014,6031,article786344683.task1-SI.labels
786344683,2366,2431,article786344683.task1-SI.labels
999000133,145,162,article999000133.task1-SI.labels
999000133,175,229,article999000133.task1-SI.labels
999000133,485,498,article999000133.task1-SI.labels
999000133,729,738,article999000133.task1-SI.labels
999000133,1834,1922,article999000133.task1-SI.labels
999000133,526,549,article999000133.task1-SI.labels
725824328,3313,3330,article725824328.task1-SI.labels
725824328,1027,1045,article725824328.task1-SI.labels
725824328,2959,2964,article725824328.task1-SI.labels
725824328,3081,3112,article725824328.task1-SI.labels
725824328,4001,4406,article725824328.task1-SI.labels
725824328,1962,2033,article725824328.task1-SI.labels
725824328,2056,2060,article725824328.task1-SI.labels
698503276,7295,7301,article698503276.task1-SI.labels
698503276,1057,1084,article698503276.task1-SI.labels
698503276,1169,1228,article698503276.task1-SI.labels
698503276,1272,1302,article698503276.task1-SI.labels
698503276,1303,1402,article698503276.task1-SI.labels
698503276,1404,1456,article698503276.task1-SI.labels
698503276,4539,4559,article698503276.task1-SI.labels
698503276,6447,6487,article698503276.task1-SI.labels
698503276,8730,8957,article698503276.task1-SI.labels
698503276,177,200,article698503276.task1-SI.labels
698503276,3107,3132,article698503276.task1-SI.labels
698503276,4612,4630,article698503276.task1-SI.labels
698503276,6946,6983,article698503276.task1-SI.labels
698503276,7332,7348,article698503276.task1-SI.labels
698503276,7932,8164,article698503276.task1-SI.labels
698503276,9024,9279,article698503276.task1-SI.labels
767129999,1943,1951,article767129999.task1-SI.labels
767129999,1739,1805,article767129999.task1-SI.labels
767129999,1498,1513,article767129999.task1-SI.labels
767129999,2058,2094,article767129999.task1-SI.labels
767129999,59,79,article767129999.task1-SI.labels
767129999,2478,2499,article767129999.task1-SI.labels
767129999,2522,2531,article767129999.task1-SI.labels
733754480,91,149,article733754480.task1-SI.labels
733754480,719,792,article733754480.task1-SI.labels
727634031,12173,12206,article727634031.task1-SI.labels
727634031,8017,8133,article727634031.task1-SI.labels
727634031,11405,11421,article727634031.task1-SI.labels
727634031,11940,12022,article727634031.task1-SI.labels
999000149,374,399,article999000149.task1-SI.labels
999000149,2989,3077,article999000149.task1-SI.labels
999000149,73,94,article999000149.task1-SI.labels
999000149,300,326,article999000149.task1-SI.labels
999000149,1270,1301,article999000149.task1-SI.labels
999000149,1349,1374,article999000149.task1-SI.labels
736231219,1659,1752,article736231219.task1-SI.labels
736231219,415,449,article736231219.task1-SI.labels
736231219,485,532,article736231219.task1-SI.labels
736231219,575,599,article736231219.task1-SI.labels
736231219,846,875,article736231219.task1-SI.labels
736231219,990,1041,article736231219.task1-SI.labels
736231219,1105,1116,article736231219.task1-SI.labels
736231219,1138,1178,article736231219.task1-SI.labels
736231219,1383,1459,article736231219.task1-SI.labels
736231219,1614,1631,article736231219.task1-SI.labels
736231219,40,51,article736231219.task1-SI.labels
736231219,18,38,article736231219.task1-SI.labels
736231219,285,313,article736231219.task1-SI.labels
736231219,319,330,article736231219.task1-SI.labels
736231219,78,91,article736231219.task1-SI.labels
736231219,720,805,article736231219.task1-SI.labels
736231219,1504,1544,article736231219.task1-SI.labels
736231219,1553,1573,article736231219.task1-SI.labels
736231219,1356,1374,article736231219.task1-SI.labels
697959084,2647,2664,article697959084.task1-SI.labels
697959084,128,157,article697959084.task1-SI.labels
697959084,1689,1790,article697959084.task1-SI.labels
697959084,2783,2857,article697959084.task1-SI.labels
697959084,2914,2988,article697959084.task1-SI.labels
758386255,1495,1500,article758386255.task1-SI.labels
758386255,5097,5105,article758386255.task1-SI.labels
758386255,5358,5366,article758386255.task1-SI.labels
758386255,5826,5834,article758386255.task1-SI.labels
758386255,28609,28626,article758386255.task1-SI.labels
758386255,1142,1150,article758386255.task1-SI.labels
758386255,1989,2006,article758386255.task1-SI.labels
758386255,3706,3741,article758386255.task1-SI.labels
758386255,5290,5304,article758386255.task1-SI.labels
758386255,5453,5484,article758386255.task1-SI.labels
758386255,5615,5635,article758386255.task1-SI.labels
758386255,5793,5802,article758386255.task1-SI.labels
758386255,6137,6178,article758386255.task1-SI.labels
758386255,6525,6554,article758386255.task1-SI.labels
758386255,7833,7925,article758386255.task1-SI.labels
758386255,8445,8450,article758386255.task1-SI.labels
758386255,8371,8378,article758386255.task1-SI.labels
758386255,8386,8406,article758386255.task1-SI.labels
758386255,8536,8544,article758386255.task1-SI.labels
758386255,8642,8650,article758386255.task1-SI.labels
758386255,8722,8730,article758386255.task1-SI.labels
758386255,8915,8925,article758386255.task1-SI.labels
758386255,8818,8826,article758386255.task1-SI.labels
758386255,8947,8955,article758386255.task1-SI.labels
758386255,9428,9436,article758386255.task1-SI.labels
758386255,9484,9492,article758386255.task1-SI.labels
758386255,9348,9356,article758386255.task1-SI.labels
758386255,9544,9552,article758386255.task1-SI.labels
758386255,9735,9745,article758386255.task1-SI.labels
758386255,9779,9787,article758386255.task1-SI.labels
758386255,9847,9855,article758386255.task1-SI.labels
758386255,9954,9962,article758386255.task1-SI.labels
758386255,10366,10374,article758386255.task1-SI.labels
758386255,10166,10174,article758386255.task1-SI.labels
758386255,27083,27093,article758386255.task1-SI.labels
758386255,26689,26697,article758386255.task1-SI.labels
758386255,26295,26303,article758386255.task1-SI.labels
758386255,26487,26497,article758386255.task1-SI.labels
758386255,17050,17060,article758386255.task1-SI.labels
758386255,15781,15789,article758386255.task1-SI.labels
758386255,14415,14425,article758386255.task1-SI.labels
758386255,13799,13807,article758386255.task1-SI.labels
758386255,13741,13749,article758386255.task1-SI.labels
758386255,12732,12740,article758386255.task1-SI.labels
758386255,12171,12179,article758386255.task1-SI.labels
758386255,12607,12615,article758386255.task1-SI.labels
758386255,10819,10827,article758386255.task1-SI.labels
758386255,10607,10617,article758386255.task1-SI.labels
758386255,15128,15143,article758386255.task1-SI.labels
758386255,16657,16665,article758386255.task1-SI.labels
758386255,28048,28053,article758386255.task1-SI.labels
758386255,30476,30484,article758386255.task1-SI.labels
758386255,30762,30777,article758386255.task1-SI.labels
758386255,2021,2034,article758386255.task1-SI.labels
758386255,6980,6990,article758386255.task1-SI.labels
758386255,9143,9151,article758386255.task1-SI.labels
758386255,16089,16101,article758386255.task1-SI.labels
758386255,27716,27727,article758386255.task1-SI.labels
758386255,31973,31989,article758386255.task1-SI.labels
762152527,1412,1423,article762152527.task1-SI.labels
762152527,2017,2026,article762152527.task1-SI.labels
762152527,1121,1166,article762152527.task1-SI.labels
762152527,863,897,article762152527.task1-SI.labels
762152527,1502,1535,article762152527.task1-SI.labels
762152527,1802,1827,article762152527.task1-SI.labels
762152527,1870,1912,article762152527.task1-SI.labels
762152527,1914,1953,article762152527.task1-SI.labels
762152527,898,975,article762152527.task1-SI.labels
728758697,819,1036,article728758697.task1-SI.labels
728758697,1512,1599,article728758697.task1-SI.labels
728758697,1697,1788,article728758697.task1-SI.labels
728758697,1232,1383,article728758697.task1-SI.labels
728758697,1384,1511,article728758697.task1-SI.labels
728758697,31,49,article728758697.task1-SI.labels
728758697,51,89,article728758697.task1-SI.labels
728758697,1790,1836,article728758697.task1-SI.labels
701553469,4178,4280,article701553469.task1-SI.labels
701553469,31,41,article701553469.task1-SI.labels
701553469,77,143,article701553469.task1-SI.labels
701553469,351,361,article701553469.task1-SI.labels
701553469,1716,1744,article701553469.task1-SI.labels
701553469,1864,1887,article701553469.task1-SI.labels
701553469,3139,3159,article701553469.task1-SI.labels
701553469,3455,3476,article701553469.task1-SI.labels
701553469,3695,3715,article701553469.task1-SI.labels
701553469,3898,3916,article701553469.task1-SI.labels
701553469,1983,2143,article701553469.task1-SI.labels
